Date,Fremont Bridge West Sidewalk,Fremont Bridge East Sidewalk
01/19/2020 02:00:00 AM,16,0
08/30/2014 11:00:00 PM,32,10
10/11/2018 11:00:00 PM,30,24
02/26/2015 12:00:00 PM,0,100
12/06/2018 03:00:00 PM,160,110
04/08/2018 10:00:00 AM,166,86
05/07/2017 09:00:00 PM,30,26
10/11/2017 05:00:00 AM,30,50
05/26/2017 03:00:00 AM,2,6
08/27/2016 12:00:00 AM,24,18
08/13/2013 06:00:00 AM,84,250
11/05/2017 10:00:00 PM,10,6
08/29/2015 08:00:00 PM,24,16
07/03/2018 06:00:00 PM,616,272
12/19/2019 09:00:00 AM,278,158
12/26/2020 02:00:00 PM,49,96
01/10/2014 12:00:00 AM,10,6
07/12/2020 08:00:00 PM,39,36
04/14/2013 09:00:00 AM,44,84
09/18/2019 04:00:00 PM,650,236
03/22/2017 11:00:00 AM,36,62
01/23/2015 01:00:00 AM,12,2
07/02/2015 08:00:00 PM,126,98
02/14/2021 11:00:00 PM,0,0
12/30/2019 04:00:00 AM,8,6
08/31/2015 05:00:00 AM,22,30
02/14/2015 07:00:00 AM,10,26
06/18/2020 12:00:00 PM,73,88
10/23/2017 12:00:00 PM,86,84
04/16/2020 01:00:00 AM,0,2
02/16/2013 06:00:00 AM,6,14
12/10/2020 09:00:00 PM,12,13
09/14/2017 11:00:00 PM,40,18
12/05/2014 08:00:00 AM,212,348
12/27/2017 07:00:00 PM,38,30
06/28/2016 01:00:00 PM,106,98
02/15/2021 10:00:00 AM,16,0
12/04/2019 06:00:00 PM,524,176
01/05/2020 12:00:00 PM,44,38
04/27/2016 08:00:00 PM,126,92
03/02/2014 03:00:00 PM,28,40
02/07/2018 01:00:00 AM,0,0
07/11/2017 05:00:00 AM,38,72
07/13/2019 03:00:00 AM,12,6
02/01/2020 04:00:00 AM,2,4
08/21/2019 07:00:00 PM,176,92
10/18/2020 10:00:00 AM,30,31
02/09/2017 12:00:00 PM,30,18
12/30/2016 02:00:00 AM,0,0
06/05/2013 02:00:00 PM,164,170
01/22/2014 09:00:00 PM,60,38
10/25/2020 11:00:00 AM,59,63
12/07/2017 12:00:00 PM,68,60
07/06/2016 04:00:00 AM,4,28
11/08/2017 02:00:00 PM,88,64
06/19/2013 08:00:00 PM,120,96
01/29/2019 07:00:00 PM,186,84
08/07/2017 08:00:00 PM,172,132
03/02/2020 08:00:00 PM,60,18
03/28/2020 05:00:00 PM,57,43
09/03/2015 10:00:00 AM,78,106
09/13/2013 01:00:00 AM,2,8
09/05/2018 02:00:00 AM,6,4
07/05/2019 04:00:00 AM,8,2
11/07/2016 02:00:00 PM,88,68
01/23/2020 08:00:00 AM,434,298
07/28/2018 04:00:00 AM,8,4
06/07/2014 04:00:00 AM,0,4
01/26/2018 03:00:00 PM,110,64
07/18/2019 03:00:00 AM,4,2
04/21/2014 05:00:00 PM,732,330
07/16/2015 08:00:00 AM,354,788
07/31/2015 06:00:00 PM,414,230
02/14/2017 09:00:00 PM,28,36
02/20/2017 10:00:00 AM,24,50
12/20/2013 04:00:00 AM,0,4
09/02/2017 01:00:00 AM,20,10
05/07/2014 10:00:00 AM,96,204
06/07/2013 12:00:00 AM,16,14
04/19/2015 12:00:00 AM,42,32
09/28/2016 03:00:00 PM,174,156
07/24/2016 10:00:00 AM,112,156
03/20/2020 12:00:00 PM,138,120
07/08/2016 03:00:00 AM,4,2
01/02/2019 11:00:00 AM,58,44
03/07/2016 01:00:00 AM,4,0
03/10/2018 03:00:00 PM,204,198
03/12/2020 07:00:00 AM,152,132
10/01/2017 12:00:00 PM,124,116
01/12/2014 09:00:00 PM,20,12
11/09/2016 04:00:00 AM,8,10
09/27/2019 11:00:00 AM,118,100
03/16/2017 09:00:00 PM,64,38
10/21/2014 09:00:00 AM,168,336
02/11/2014 09:00:00 PM,32,16
03/17/2016 11:00:00 PM,28,34
06/05/2014 06:00:00 AM,114,262
01/19/2021 07:00:00 AM,45,42
06/19/2020 12:00:00 AM,10,1
09/07/2019 07:00:00 AM,70,40
05/03/2017 08:00:00 AM,476,682
03/13/2020 07:00:00 PM,38,20
04/08/2013 10:00:00 AM,62,114
02/11/2017 05:00:00 PM,70,74
12/17/2015 07:00:00 AM,96,308
10/13/2017 02:00:00 AM,0,0
11/17/2014 12:00:00 PM,14,106
05/20/2015 10:00:00 AM,94,154
09/20/2013 03:00:00 AM,6,4
11/30/2017 09:00:00 AM,148,168
06/21/2014 09:00:00 PM,134,168
03/09/2017 10:00:00 AM,58,64
03/09/2018 05:00:00 PM,646,168
09/11/2015 10:00:00 PM,42,30
10/31/2015 08:00:00 PM,12,16
06/26/2017 07:00:00 PM,374,210
04/09/2017 04:00:00 AM,2,2
09/04/2017 05:00:00 PM,150,128
08/18/2018 06:00:00 PM,228,154
05/31/2016 12:00:00 PM,100,124
12/15/2017 12:00:00 PM,56,54
05/06/2015 02:00:00 PM,108,90
07/06/2016 11:00:00 PM,36,8
02/05/2015 10:00:00 AM,0,78
02/10/2013 03:00:00 PM,134,160
12/22/2013 03:00:00 AM,2,2
10/24/2019 10:00:00 PM,48,28
10/03/2015 09:00:00 AM,70,86
12/09/2016 02:00:00 PM,24,18
08/13/2019 06:00:00 PM,950,368
09/04/2020 10:00:00 PM,17,14
08/03/2013 09:00:00 PM,70,84
01/24/2021 04:00:00 PM,15,15
01/25/2020 09:00:00 PM,18,14
06/22/2014 02:00:00 PM,288,254
09/22/2014 11:00:00 PM,30,24
06/06/2020 12:00:00 AM,6,0
02/25/2020 12:00:00 PM,78,86
10/06/2020 07:00:00 PM,89,61
01/10/2021 05:00:00 PM,39,33
11/25/2015 08:00:00 PM,46,16
04/17/2017 01:00:00 PM,64,62
09/22/2019 01:00:00 AM,18,14
06/06/2016 05:00:00 AM,36,68
02/02/2014 09:00:00 AM,28,44
09/07/2015 07:00:00 AM,24,40
05/02/2015 02:00:00 PM,186,184
02/21/2014 04:00:00 AM,6,4
07/29/2017 04:00:00 AM,4,6
09/10/2019 02:00:00 PM,120,108
07/09/2015 04:00:00 PM,442,258
07/29/2019 12:00:00 PM,170,120
09/09/2018 03:00:00 PM,200,154
03/01/2020 06:00:00 PM,58,26
12/04/2016 03:00:00 PM,100,124
07/25/2013 09:00:00 PM,116,112
06/09/2019 11:00:00 PM,26,18
12/12/2017 12:00:00 AM,4,2
10/21/2018 12:00:00 AM,18,14
09/30/2020 02:00:00 AM,1,0
09/04/2020 11:00:00 AM,73,79
01/08/2021 09:00:00 PM,7,4
04/16/2019 09:00:00 PM,46,20
02/01/2017 09:00:00 PM,52,30
01/22/2013 07:00:00 PM,102,62
06/24/2020 06:00:00 PM,192,131
11/04/2014 09:00:00 AM,160,256
06/23/2019 09:00:00 PM,30,22
06/07/2018 07:00:00 PM,358,198
05/09/2015 08:00:00 PM,88,80
11/21/2014 03:00:00 PM,50,28
01/02/2018 08:00:00 AM,374,444
08/15/2017 10:00:00 AM,154,146
11/07/2018 01:00:00 AM,4,0
03/23/2016 03:00:00 PM,112,56
09/27/2015 08:00:00 AM,62,72
01/05/2016 07:00:00 AM,134,362
09/29/2017 01:00:00 PM,82,66
02/22/2013 03:00:00 PM,62,54
09/26/2015 01:00:00 AM,6,6
01/30/2016 11:00:00 AM,70,80
03/15/2017 07:00:00 AM,154,218
09/30/2020 06:00:00 AM,34,35
02/18/2015 07:00:00 PM,220,98
11/19/2014 04:00:00 AM,6,4
04/22/2013 10:00:00 PM,18,34
03/31/2013 01:00:00 PM,256,308
08/31/2015 03:00:00 AM,2,6
04/09/2015 12:00:00 PM,206,2
08/12/2019 04:00:00 AM,10,6
04/03/2016 08:00:00 AM,44,80
05/27/2013 10:00:00 AM,54,76
01/04/2013 07:00:00 PM,116,42
02/25/2013 05:00:00 PM,440,264
05/29/2019 01:00:00 PM,136,104
04/03/2015 01:00:00 PM,54,50
04/30/2014 07:00:00 PM,362,302
10/03/2014 04:00:00 PM,424,288
11/05/2018 12:00:00 AM,6,8
05/09/2013 05:00:00 PM,1022,480
05/12/2018 01:00:00 PM,312,340
05/05/2018 06:00:00 PM,102,148
05/27/2020 08:00:00 PM,84,75
11/05/2016 02:00:00 AM,6,2
08/24/2015 03:00:00 AM,0,4
06/01/2015 06:00:00 AM,96,212
06/16/2020 11:00:00 AM,43,47
06/24/2018 03:00:00 AM,4,4
03/18/2014 04:00:00 AM,2,8
11/06/2012 09:00:00 PM,40,24
01/07/2013 09:00:00 PM,24,22
03/23/2020 02:00:00 AM,0,0
03/29/2016 06:00:00 AM,104,200
06/30/2017 12:00:00 AM,24,8
04/25/2020 09:00:00 AM,24,14
10/20/2016 10:00:00 AM,30,66
11/05/2012 02:00:00 PM,80,116
03/06/2014 09:00:00 AM,106,200
04/04/2017 07:00:00 AM,286,412
06/19/2018 04:00:00 PM,726,224
05/24/2018 10:00:00 PM,48,44
08/08/2013 01:00:00 AM,8,14
07/28/2020 07:00:00 PM,139,107
12/31/2016 12:00:00 AM,2,6
06/12/2018 11:00:00 AM,88,94
09/30/2017 06:00:00 AM,14,12
11/26/2015 01:00:00 AM,6,8
12/29/2017 08:00:00 PM,10,10
07/20/2019 11:00:00 AM,248,222
12/24/2020 02:00:00 AM,0,0
04/23/2013 01:00:00 PM,88,132
02/05/2020 07:00:00 PM,130,68
08/24/2020 08:00:00 AM,110,71
08/03/2018 09:00:00 PM,98,52
03/06/2013 12:00:00 PM,32,34
01/28/2013 01:00:00 PM,40,28
07/15/2014 10:00:00 PM,78,88
06/04/2017 10:00:00 PM,40,14
12/04/2016 12:00:00 PM,82,126
06/17/2015 10:00:00 PM,80,70
07/08/2015 05:00:00 PM,1016,436
12/24/2014 01:00:00 AM,4,8
11/13/2020 10:00:00 PM,24,2
08/21/2014 04:00:00 AM,8,16
04/10/2019 08:00:00 AM,440,404
06/13/2020 05:00:00 PM,79,51
11/24/2016 02:00:00 AM,2,0
12/20/2018 05:00:00 PM,372,128
12/14/2019 10:00:00 PM,6,14
10/29/2013 07:00:00 AM,144,424
04/27/2015 09:00:00 AM,174,306
08/24/2019 02:00:00 AM,4,22
06/15/2018 09:00:00 PM,66,68
08/12/2019 10:00:00 AM,230,132
02/04/2013 05:00:00 AM,10,38
09/19/2015 11:00:00 PM,24,30
08/16/2014 06:00:00 PM,192,116
07/20/2018 12:00:00 PM,122,90
08/10/2020 09:00:00 AM,76,63
08/12/2014 04:00:00 AM,8,12
10/25/2019 04:00:00 AM,10,10
12/30/2020 05:00:00 PM,30,31
02/18/2015 11:00:00 PM,20,14
05/11/2014 01:00:00 PM,176,262
05/09/2018 07:00:00 PM,384,202
06/20/2016 02:00:00 AM,2,0
10/27/2013 09:00:00 PM,28,20
09/28/2015 01:00:00 PM,114,104
11/25/2012 05:00:00 AM,0,4
11/22/2013 08:00:00 AM,160,416
07/06/2013 04:00:00 AM,4,12
01/28/2018 07:00:00 PM,14,16
01/09/2020 10:00:00 AM,122,56
07/08/2018 06:00:00 PM,142,168
09/22/2018 04:00:00 AM,6,0
09/15/2016 08:00:00 AM,440,632
09/22/2014 07:00:00 PM,246,144
07/01/2019 07:00:00 AM,504,492
01/09/2021 04:00:00 PM,68,63
09/13/2017 04:00:00 PM,526,200
09/17/2014 03:00:00 AM,8,6
10/24/2013 10:00:00 AM,2,158
10/25/2013 03:00:00 AM,0,2
07/27/2017 09:00:00 PM,114,96
03/16/2018 01:00:00 AM,12,0
11/16/2016 01:00:00 PM,72,60
08/08/2016 06:00:00 PM,572,258
01/22/2016 08:00:00 AM,200,412
04/01/2014 12:00:00 AM,26,10
08/05/2018 09:00:00 PM,34,44
08/07/2013 05:00:00 AM,16,42
01/18/2013 03:00:00 AM,0,4
06/09/2020 06:00:00 PM,87,56
08/30/2018 12:00:00 PM,72,64
05/01/2015 12:00:00 PM,94,114
04/24/2013 09:00:00 PM,92,80
04/02/2015 02:00:00 PM,42,116
07/12/2019 07:00:00 PM,340,220
10/17/2018 06:00:00 AM,150,162
06/27/2017 01:00:00 AM,2,12
10/10/2014 12:00:00 AM,28,36
12/23/2018 07:00:00 PM,6,8
09/20/2015 09:00:00 AM,62,88
07/08/2018 05:00:00 PM,146,194
12/12/2020 05:00:00 PM,41,29
04/11/2017 04:00:00 PM,394,138
02/20/2019 05:00:00 AM,30,26
07/17/2013 03:00:00 AM,0,4
09/12/2019 01:00:00 AM,12,6
06/21/2013 07:00:00 PM,186,154
09/06/2013 12:00:00 AM,14,10
06/23/2013 01:00:00 PM,170,138
07/08/2019 01:00:00 PM,148,116
05/10/2013 07:00:00 AM,252,710
03/26/2017 09:00:00 PM,4,12
03/04/2014 11:00:00 AM,32,56
04/16/2017 07:00:00 PM,62,70
12/11/2012 11:00:00 AM,28,40
06/29/2018 01:00:00 PM,158,96
03/09/2018 07:00:00 PM,134,46
02/11/2016 06:00:00 AM,78,134
10/19/2015 03:00:00 AM,2,6
04/29/2013 10:00:00 AM,76,106
12/22/2012 04:00:00 PM,34,32
12/20/2015 02:00:00 AM,0,0
06/21/2013 11:00:00 AM,78,86
05/16/2016 07:00:00 AM,260,608
10/31/2016 10:00:00 AM,58,62
09/27/2020 07:00:00 PM,46,42
02/26/2016 05:00:00 PM,482,180
03/16/2015 10:00:00 PM,26,18
12/03/2016 04:00:00 PM,50,98
01/18/2020 06:00:00 PM,28,36
08/30/2018 01:00:00 AM,4,2
04/28/2019 04:00:00 PM,206,214
06/29/2015 12:00:00 AM,18,18
12/07/2014 03:00:00 AM,4,8
10/02/2015 03:00:00 PM,204,100
03/25/2013 06:00:00 PM,460,250
05/20/2013 08:00:00 AM,316,864
03/19/2019 07:00:00 PM,298,204
04/05/2018 09:00:00 PM,58,30
05/21/2017 08:00:00 PM,40,48
05/13/2015 10:00:00 AM,54,104
12/17/2014 02:00:00 AM,2,4
08/05/2017 05:00:00 PM,160,140
04/29/2017 02:00:00 PM,148,128
02/03/2015 05:00:00 PM,510,222
11/24/2013 11:00:00 PM,14,4
11/06/2012 08:00:00 PM,54,32
02/16/2018 06:00:00 PM,256,80
09/22/2020 12:00:00 PM,73,67
11/26/2016 10:00:00 PM,8,4
01/14/2017 11:00:00 PM,6,2
08/29/2019 10:00:00 AM,216,162
01/22/2021 07:00:00 AM,42,36
09/09/2013 06:00:00 AM,88,190
03/25/2013 05:00:00 AM,20,26
11/30/2014 09:00:00 PM,26,6
09/15/2020 02:00:00 AM,0,0
05/13/2017 01:00:00 AM,2,2
01/14/2015 08:00:00 PM,100,56
11/20/2014 05:00:00 PM,522,250
10/08/2012 12:00:00 AM,10,8
02/27/2015 04:00:00 PM,192,140
07/20/2016 12:00:00 PM,106,88
12/27/2012 04:00:00 AM,10,6
12/15/2018 11:00:00 AM,106,104
11/05/2017 02:00:00 AM,0,2
08/06/2018 01:00:00 AM,4,4
07/26/2015 10:00:00 AM,98,110
01/29/2018 07:00:00 PM,154,52
01/18/2016 03:00:00 AM,2,0
12/28/2013 05:00:00 PM,40,52
09/01/2020 05:00:00 PM,278,149
11/21/2013 01:00:00 PM,64,94
05/05/2015 08:00:00 PM,74,46
07/31/2014 04:00:00 AM,6,18
10/07/2013 06:00:00 PM,478,260
01/22/2015 06:00:00 PM,382,198
09/26/2014 04:00:00 PM,300,184
05/11/2014 11:00:00 PM,18,10
10/10/2014 06:00:00 PM,342,246
04/05/2013 05:00:00 AM,16,14
02/13/2021 03:00:00 PM,3,1
07/21/2013 06:00:00 PM,154,214
04/21/2020 10:00:00 PM,14,8
10/07/2013 10:00:00 AM,92,130
09/21/2018 11:00:00 AM,106,94
10/02/2013 01:00:00 PM,28,50
01/19/2019 10:00:00 AM,84,80
01/16/2015 06:00:00 AM,44,104
11/29/2019 06:00:00 PM,340,154
09/05/2014 08:00:00 AM,298,820
08/22/2015 06:00:00 AM,26,32
09/25/2020 08:00:00 AM,32,25
06/20/2016 10:00:00 PM,46,52
11/11/2018 04:00:00 PM,76,88
01/04/2017 12:00:00 AM,2,4
10/03/2020 03:00:00 AM,1,1
10/03/2015 08:00:00 PM,48,30
04/16/2015 03:00:00 AM,4,10
05/29/2015 03:00:00 AM,6,4
08/08/2020 09:00:00 AM,45,42
05/28/2013 03:00:00 PM,132,96
05/24/2019 09:00:00 PM,70,30
08/20/2020 04:00:00 PM,136,93
09/20/2017 10:00:00 PM,36,14
02/17/2021 04:00:00 PM,94,58
07/21/2017 05:00:00 PM,878,312
06/01/2016 04:00:00 AM,4,10
12/11/2012 04:00:00 AM,6,10
09/05/2014 10:00:00 PM,56,40
12/26/2017 05:00:00 AM,12,12
07/10/2013 07:00:00 AM,204,600
12/02/2016 06:00:00 AM,50,80
10/05/2018 06:00:00 PM,266,108
06/20/2017 04:00:00 AM,8,16
01/09/2016 07:00:00 PM,42,28
07/15/2014 01:00:00 AM,6,8
04/28/2016 10:00:00 AM,98,160
12/17/2015 04:00:00 PM,134,102
01/11/2017 06:00:00 AM,42,102
02/03/2018 01:00:00 PM,74,72
10/27/2016 12:00:00 AM,8,2
04/05/2019 01:00:00 AM,2,2
09/29/2018 03:00:00 AM,0,4
12/28/2013 11:00:00 AM,66,84
12/27/2018 09:00:00 PM,32,12
11/16/2013 03:00:00 AM,0,0
01/19/2013 10:00:00 AM,30,44
09/11/2016 07:00:00 AM,22,52
10/02/2019 10:00:00 PM,64,24
05/13/2018 09:00:00 AM,150,130
12/15/2016 10:00:00 AM,74,64
02/21/2013 06:00:00 PM,258,168
04/28/2016 11:00:00 AM,96,68
08/22/2020 06:00:00 AM,19,6
07/29/2016 08:00:00 AM,364,590
02/02/2020 10:00:00 AM,96,88
04/27/2017 10:00:00 AM,100,82
02/21/2021 10:00:00 AM,21,21
10/20/2016 03:00:00 PM,106,64
08/06/2014 07:00:00 PM,326,264
06/17/2018 06:00:00 PM,172,182
08/09/2016 06:00:00 AM,128,208
12/09/2017 12:00:00 AM,26,10
05/02/2018 07:00:00 PM,420,212
12/29/2019 03:00:00 AM,6,0
10/02/2017 12:00:00 PM,70,72
06/18/2019 02:00:00 PM,168,78
07/06/2016 04:00:00 PM,468,306
03/23/2019 07:00:00 AM,38,22
10/10/2019 12:00:00 AM,6,4
11/07/2014 03:00:00 AM,2,4
07/18/2017 03:00:00 AM,2,2
09/16/2016 02:00:00 AM,6,0
04/20/2014 10:00:00 AM,80,82
06/24/2019 03:00:00 AM,0,0
09/14/2017 05:00:00 AM,16,52
05/08/2019 12:00:00 AM,6,4
09/18/2015 06:00:00 PM,346,158
04/16/2020 07:00:00 AM,116,116
01/23/2017 10:00:00 AM,90,88
04/16/2017 04:00:00 PM,128,184
11/11/2020 10:00:00 AM,47,32
12/26/2018 03:00:00 PM,44,42
04/06/2015 06:00:00 AM,88,128
10/03/2013 11:00:00 AM,62,84
06/18/2017 05:00:00 PM,134,150
01/09/2014 10:00:00 PM,34,20
03/16/2014 07:00:00 PM,6,8
08/08/2016 06:00:00 AM,76,156
01/14/2020 04:00:00 PM,124,46
02/13/2016 06:00:00 AM,12,10
01/26/2014 01:00:00 PM,152,170
02/14/2017 06:00:00 AM,88,160
03/21/2019 08:00:00 AM,616,540
07/28/2013 07:00:00 AM,38,30
02/07/2021 06:00:00 AM,5,5
07/27/2013 12:00:00 PM,154,220
09/02/2020 11:00:00 AM,83,52
04/01/2019 10:00:00 PM,38,30
11/25/2013 07:00:00 AM,108,364
02/24/2016 10:00:00 AM,94,122
03/13/2014 03:00:00 AM,0,2
03/02/2014 10:00:00 PM,8,2
11/10/2019 08:00:00 PM,32,40
05/12/2019 09:00:00 PM,22,32
09/04/2015 03:00:00 PM,272,120
12/14/2015 06:00:00 PM,394,186
10/11/2012 03:00:00 AM,4,0
08/07/2020 01:00:00 PM,131,71
04/23/2015 09:00:00 PM,56,38
07/24/2020 06:00:00 PM,148,85
05/29/2016 08:00:00 PM,72,40
07/22/2020 06:00:00 AM,42,41
01/06/2013 01:00:00 PM,88,104
06/29/2018 10:00:00 PM,856,64
06/21/2018 12:00:00 AM,24,18
08/19/2016 08:00:00 AM,418,618
11/23/2016 01:00:00 AM,4,4
09/14/2016 12:00:00 PM,76,90
05/26/2019 04:00:00 PM,288,216
10/06/2017 07:00:00 PM,162,116
05/06/2020 01:00:00 PM,31,38
09/20/2019 08:00:00 PM,104,76
06/29/2019 05:00:00 PM,260,244
10/08/2019 02:00:00 AM,4,0
04/30/2017 06:00:00 PM,68,96
08/13/2020 10:00:00 AM,63,40
10/28/2014 07:00:00 PM,146,68
01/01/2021 04:00:00 AM,2,1
10/04/2020 05:00:00 PM,92,54
05/11/2019 08:00:00 PM,110,92
12/10/2016 01:00:00 PM,12,18
12/11/2017 10:00:00 PM,34,8
09/22/2015 05:00:00 AM,48,54
07/29/2020 12:00:00 AM,5,1
12/28/2013 04:00:00 PM,90,148
10/21/2017 03:00:00 PM,30,30
10/02/2014 11:00:00 AM,2,186
03/10/2014 10:00:00 PM,26,16
12/03/2017 09:00:00 AM,38,42
03/29/2019 04:00:00 AM,16,4
02/16/2018 02:00:00 PM,88,60
10/31/2020 03:00:00 AM,1,0
07/31/2016 08:00:00 AM,66,76
09/03/2014 03:00:00 AM,10,2
12/02/2013 04:00:00 PM,214,148
10/30/2012 11:00:00 PM,10,16
06/20/2013 07:00:00 AM,148,380
04/27/2014 01:00:00 AM,10,8
01/24/2020 10:00:00 PM,18,14
12/01/2020 03:00:00 PM,85,84
09/12/2015 06:00:00 AM,16,10
01/29/2015 11:00:00 AM,50,102
12/28/2013 07:00:00 PM,24,32
08/26/2016 12:00:00 PM,128,92
09/15/2014 08:00:00 AM,368,900
09/14/2016 07:00:00 PM,290,198
01/12/2013 06:00:00 PM,32,32
02/01/2017 02:00:00 PM,62,50
03/11/2020 01:00:00 AM,2,2
11/21/2017 09:00:00 AM,162,130
08/03/2015 08:00:00 AM,406,806
11/28/2019 01:00:00 AM,2,2
10/22/2019 09:00:00 AM,412,252
06/20/2016 09:00:00 PM,96,122
07/06/2013 08:00:00 AM,104,126
07/31/2015 01:00:00 PM,94,114
12/28/2019 11:00:00 PM,10,2
11/24/2017 10:00:00 PM,6,4
10/07/2013 11:00:00 PM,24,14
01/13/2020 04:00:00 AM,4,4
02/06/2017 12:00:00 PM,16,2
02/03/2019 07:00:00 PM,8,8
06/26/2016 03:00:00 AM,8,8
10/08/2013 12:00:00 AM,14,16
05/31/2015 05:00:00 AM,6,14
11/05/2017 07:00:00 AM,8,8
12/19/2018 08:00:00 PM,70,30
08/01/2014 02:00:00 AM,14,2
10/05/2012 11:00:00 PM,32,32
11/22/2014 07:00:00 AM,16,20
01/31/2020 02:00:00 PM,58,26
02/01/2021 08:00:00 AM,46,20
04/15/2014 09:00:00 AM,194,392
01/20/2019 04:00:00 PM,54,64
11/16/2018 10:00:00 PM,32,22
07/27/2013 06:00:00 PM,148,118
06/24/2014 08:00:00 PM,186,176
04/16/2019 12:00:00 AM,8,0
10/19/2015 06:00:00 PM,444,178
08/13/2019 01:00:00 AM,4,8
12/04/2015 12:00:00 AM,12,2
05/20/2014 01:00:00 AM,8,2
09/09/2015 12:00:00 AM,10,8
09/07/2014 11:00:00 PM,28,22
08/20/2019 08:00:00 PM,178,112
11/30/2016 06:00:00 AM,80,136
03/18/2013 06:00:00 AM,60,136
03/27/2017 02:00:00 AM,0,0
10/04/2020 03:00:00 PM,101,103
11/02/2018 07:00:00 PM,128,50
09/16/2015 07:00:00 PM,224,110
02/21/2019 02:00:00 PM,88,66
09/24/2018 10:00:00 AM,148,132
04/21/2020 05:00:00 PM,238,178
02/15/2020 06:00:00 PM,34,24
03/22/2014 06:00:00 PM,74,92
01/17/2020 11:00:00 PM,16,6
01/15/2019 07:00:00 PM,176,88
03/11/2013 08:00:00 AM,206,432
02/07/2017 05:00:00 AM,18,18
05/18/2015 10:00:00 AM,114,138
01/05/2014 12:00:00 PM,82,196
12/09/2018 11:00:00 AM,10,34
03/06/2015 12:00:00 AM,16,20
12/17/2014 06:00:00 AM,34,108
03/09/2020 08:00:00 PM,54,42
09/03/2020 08:00:00 PM,72,44
10/17/2020 07:00:00 PM,29,20
03/08/2017 06:00:00 PM,330,128
10/06/2019 05:00:00 PM,204,144
02/10/2013 09:00:00 AM,52,96
09/16/2014 07:00:00 PM,290,212
04/30/2015 12:00:00 AM,2,12
02/26/2019 08:00:00 AM,494,422
11/08/2017 11:00:00 PM,22,8
08/29/2015 01:00:00 AM,18,12
10/14/2015 05:00:00 AM,34,62
04/09/2014 02:00:00 PM,70,112
04/26/2020 11:00:00 AM,278,276
09/08/2013 03:00:00 PM,178,372
09/02/2019 05:00:00 AM,8,16
02/20/2018 12:00:00 AM,8,6
02/11/2019 02:00:00 AM,0,0
03/11/2019 08:00:00 PM,72,22
03/23/2015 10:00:00 PM,26,20
01/08/2019 06:00:00 AM,90,142
01/25/2014 01:00:00 PM,106,168
11/18/2018 10:00:00 AM,122,102
11/15/2014 06:00:00 AM,22,16
02/14/2020 11:00:00 AM,98,80
08/17/2014 08:00:00 PM,92,122
08/20/2020 02:00:00 AM,2,2
02/12/2017 12:00:00 PM,102,134
01/02/2018 04:00:00 PM,342,118
12/18/2015 08:00:00 AM,158,334
08/14/2017 12:00:00 AM,12,8
02/06/2014 05:00:00 PM,282,116
05/17/2020 08:00:00 AM,20,34
02/17/2020 02:00:00 PM,196,108
09/07/2016 08:00:00 PM,96,56
03/05/2017 07:00:00 AM,28,20
01/19/2016 05:00:00 AM,18,60
01/12/2013 12:00:00 PM,30,54
03/29/2014 06:00:00 AM,12,20
04/08/2015 03:00:00 PM,146,124
01/07/2019 12:00:00 AM,0,0
11/05/2018 05:00:00 AM,38,52
12/27/2014 11:00:00 PM,14,8
01/04/2019 05:00:00 AM,26,20
10/07/2018 03:00:00 PM,56,86
06/24/2015 06:00:00 AM,102,286
06/01/2016 03:00:00 AM,0,6
05/24/2018 11:00:00 AM,88,94
02/15/2018 10:00:00 AM,84,64
08/21/2020 12:00:00 PM,42,36
06/03/2020 01:00:00 PM,76,83
09/21/2017 05:00:00 AM,32,48
11/03/2016 09:00:00 PM,74,36
01/20/2015 06:00:00 AM,76,122
01/28/2021 03:00:00 PM,66,37
11/03/2017 09:00:00 PM,24,20
12/30/2012 08:00:00 AM,20,38
04/12/2014 06:00:00 AM,22,8
04/05/2019 08:00:00 AM,396,336
02/10/2019 09:00:00 AM,0,0
07/01/2015 11:00:00 PM,46,46
11/26/2013 01:00:00 PM,80,74
09/27/2013 06:00:00 PM,272,144
11/04/2014 06:00:00 AM,52,136
05/11/2016 06:00:00 PM,730,456
06/28/2018 07:00:00 AM,484,404
07/18/2016 10:00:00 AM,134,132
12/15/2012 03:00:00 PM,24,14
04/17/2013 07:00:00 AM,178,370
10/22/2018 02:00:00 PM,84,48
10/21/2015 04:00:00 AM,12,4
07/13/2015 07:00:00 PM,270,162
06/17/2019 05:00:00 AM,50,90
01/28/2016 03:00:00 PM,96,76
05/18/2015 10:00:00 PM,90,14
11/22/2019 03:00:00 AM,2,4
02/22/2020 08:00:00 PM,46,12
07/08/2015 09:00:00 AM,216,348
01/27/2014 12:00:00 AM,12,4
07/31/2016 10:00:00 PM,22,28
05/29/2017 06:00:00 PM,136,160
03/29/2015 07:00:00 AM,18,18
06/19/2019 12:00:00 PM,150,104
08/15/2018 01:00:00 PM,106,90
11/07/2013 05:00:00 PM,326,162
04/18/2020 07:00:00 PM,94,124
07/19/2016 05:00:00 PM,1074,364
03/07/2016 01:00:00 PM,46,32
01/12/2018 01:00:00 AM,6,2
01/01/2014 02:00:00 PM,116,164
08/06/2013 02:00:00 PM,148,108
09/10/2013 05:00:00 PM,958,412
01/15/2021 10:00:00 PM,6,3
06/30/2018 04:00:00 AM,6,4
11/01/2019 12:00:00 PM,128,80
06/08/2017 06:00:00 PM,410,148
11/08/2014 09:00:00 PM,34,16
01/17/2013 04:00:00 PM,128,106
